ClientId,distance,risk_score,risk_level,reason,anomaly,high_amount_flag,high_variance_flag,high_frequency_flag,total_amount,avg_transaction,total_transactions,suspicious
2516200,4.992003157290203,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.977354743553226,8.800486522415435,1309,True
2516318,5.174311557894822,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.236242785655936,9.012339783049162,1372,True
2516536,15.362653835970443,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.57793495958,6.161568437919363,4530,True
750985,4.712210383893767,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.205991714441062,10.459608222513683,851,True
730527,4.6647221125209875,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.038892343327362,10.099679449044434,1032,True
730656,4.506415182483138,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.28011304649375,11.945065274666039,564,True
730681,5.650960234209499,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.651791988273569,7.030990977372424,2042,True
2516804,4.60248857774255,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.118899615692047,9.202285306871705,1009,True
2516904,4.731001794733187,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.93387286878022,8.88910551460873,1147,True
2516971,6.518547757145876,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.87876940074412,11.588319106154362,73,True
731434,13.642205303601134,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.812483354925602,6.497202500600216,4092,True
751528,5.4831444380414105,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.251199670168628,10.994919205368886,1417,True
2517407,5.054356743877926,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.145506170919889,7.93726279704568,1351,True
752512,4.121250271303862,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.613101588172105,7.195070809265545,1667,True
752629,4.058262263545758,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.557926033437601,9.273885543655503,536,True
752659,4.9695168913096905,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.041941350039775,8.885123313534368,1283,True
756906,4.52219308180769,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.910962084396434,8.944125331779533,1061,True
735400,4.139699817599903,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.937562920736774,11.904483442340474,417,True
735425,4.689592165997397,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.13894234256196,10.256539961009036,975,True
735768,17.66996613565359,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.55775461931912,10.036413990337376,5021,True
735104,4.687982711039951,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.93045718536326,11.450423252082354,652,True
756341,4.233962854192989,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.554067433435677,7.835449305448216,828,True
745775,5.0845855878287205,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.423292235598412,8.193729649626208,1380,True
745858,8.910017762715722,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.920234720700925,9.05248029081861,2612,True
752446,4.716762272352878,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.097332054809108,10.593068933181309,668,True
737260,4.320754882685051,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.04089485896425,9.551760895606643,658,True
739911,5.593502394277696,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.198869635350789,7.839159465066324,1572,True
735989,5.058668496053055,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.1791808209875,12.189850631769444,1085,True
756811,10.010911974200548,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.158781710159786,8.104243664792447,3149,True
756916,6.336329888163082,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.128204072166854,11.572865159571679,35,True
757245,17.72668009051168,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.074149858380508,6.523059389693545,5180,True
721753,4.656054063351907,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.67508211859674,11.932208049877907,848,True
746460,4.061815888519472,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.449644420628015,11.227081434284266,504,True
740528,4.122457518248932,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.114737375971794,9.59735211252772,249,True
740628,7.900745067545931,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.678048017200943,9.938737059145552,2297,True
752133,4.9678275429064565,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.456399616948818,8.271268176976552,1320,True
752319,5.827360598506244,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.661057768359047,8.247952087597971,1658,True
752402,5.65199600401729,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.612605421141375,9.250690850550264,1575,True
753232,4.0755038057766155,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.602161287353141,7.19015102841713,1657,True
756340,4.471067384325388,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.23875375058296,8.285321510556466,1047,True
756601,4.417230608593808,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.15623479501654,8.297918546223485,952,True
756468,7.18423016597165,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.3026299278629,7.504657272754933,2437,True
741077,10.702989334307647,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.04277147291056,7.92790997523968,3345,True
752363,4.624336662193734,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.922674297962118,12.759362363153016,475,True
2516210,6.750811874931503,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.106576878211957,10.55069794592182,1912,True
752701,4.269504437579412,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.45354331692172,8.75297001385276,813,True
756769,4.294662284118882,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.394010240984484,8.82607898270629,712,True
757012,7.454480540841096,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.56937510098955,9.889712130590805,2164,True
751137,7.288552988051822,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.994931650719565,8.327547228528875,2138,True
740263,5.124798800174269,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.69626935123733,9.500406891872311,1334,True
2516629,4.958366363142363,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.410637551947284,8.22249319081279,1324,True
2516678,4.367876081031965,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.836819207616303,8.28313820128253,702,True
757762,5.158577545058152,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.404631348372476,8.162118509232531,1398,True
752696,9.407952897329674,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.644646861959027,7.636763593315363,3006,True
751719,5.53368522684068,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.461176366260958,9.133503743500478,1522,True
2517499,3.989903009237237,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.44224332566813,11.877300380096145,13,True
2517599,4.907367984293259,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.06693503408451,8.935368067152297,1251,True
746035,4.528205102887028,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.634233248671087,12.31346943707034,556,True
756435,4.300134864889795,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.380042885403956,8.980770528708208,1635,True
753578,6.899427894553356,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.671035304530648,6.921407067811436,2323,True
748088,4.318737619476329,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.732414002315574,9.140847325422536,729,True
757203,4.402675821859863,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.507174945146742,8.835287323341277,790,True
757210,4.489580345666255,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.792343346066684,9.93487768657422,951,True
754514,5.8935559237179955,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.068031813021893,10.688422452678905,1603,True
754633,4.921468211676298,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.429447397034217,8.275868001293835,1279,True
745336,5.549937645109511,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.366626136407262,8.01387488376825,1561,True
745563,4.862010674034823,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.890457426216141,8.762117913378995,1247,True
2516389,4.448361821442706,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.03542322399827,8.561723533508315,648,True
733566,10.255052326160149,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.4867083105987,10.489409307351698,2973,True
745696,5.697824328241665,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.784528454618554,8.158244493027373,2052,True
745814,9.03580845445843,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.269530683895017,8.381800272941373,2665,True
746054,15.092560562503731,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.29343337510807,6.918332739880817,4342,True
737678,17.258248668129976,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.915095033905157,6.413843309524034,4929,True
2516579,6.26931671024513,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.518820221614702,8.015860632256967,1814,True
2516645,5.377529192737638,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.19521506846853,10.95171960879607,1399,True
746689,4.746612707574281,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.008480956213322,11.313931083486167,808,True
752290,4.520779567829203,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.23357445586205,10.77839670418448,636,True
2516287,4.432150201527457,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.564378832589508,8.753292232774,908,True
747230,3.9388599109849562,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.876374079460463,9.557476510823404,555,True
752922,4.39716223855499,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.376972655844195,9.618944528113868,861,True
756814,4.714629335380242,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.51219449852194,8.038312388398232,1762,True
747464,4.310824054493379,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.262953008800825,11.984437813027156,533,True
730721,25.758912359769848,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.756183922682727,5.8713538357652455,7242,True
731330,6.013773542084519,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.28939733639452,8.665439112417232,2047,True
746593,4.738622183632778,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.234329139338612,10.406730100318857,923,True
757414,8.331771395815595,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.519383098178444,9.729160212671164,2417,True
757617,3.931077774238083,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.135582498316397,7.818772007719039,1506,True
2516574,6.322149064293309,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.589349035818028,8.370979963173768,502,True
746373,4.229385723912821,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.11573899522532,8.714061578165014,1639,True
746605,10.5294027976053,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.721141355420599,7.6973878121965855,3054,True
757767,4.33638791022551,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.267958472474863,9.716938305640918,700,True
757768,5.081154738772173,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.476805155873496,9.300641920410715,1308,True
757982,7.0739363684915775,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.870292432729773,8.236703511585958,2067,True
737036,5.111556210179485,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.455705381928944,12.8409824279147,746,True
735612,4.94930649869673,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.368665349413252,12.945420768974442,616,True
753165,11.212104666356947,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.957506325635215,7.804564390431893,3475,True
746823,4.5228948198824455,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.221862952685466,10.631586011032972,728,True
753407,10.003633997759518,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.917760940269185,7.931955072210939,2940,True
738340,4.4903431014907325,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.169714588226284,8.21630034637644,1047,True
752080,5.335584536749286,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.315827295269905,11.228266870532167,1197,True
757523,16.149785160223146,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.77085497750527,6.304052014388437,4763,True
757916,4.375796007045692,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.480997879519853,8.753723838363971,835,True
757952,4.630671065266107,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.379706349455137,13.13121306138175,70,True
2516617,4.272936338176322,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.408512145024709,8.78194767395828,755,True
2516647,4.244602805891367,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.709102973117433,8.262054846992479,631,True
2516824,4.275978253946361,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.61765532613943,8.958489878609488,780,True
758643,4.8628109594292654,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.171151620600067,9.279600457091727,362,True
754154,4.792956167722743,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.587665377397311,8.505319031790645,1191,True
754461,4.533164568656984,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,16.744168388313316,10.685068023479204,428,True
752591,4.0691051157131195,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.196464853781414,8.803024131579363,598,True
752623,4.037366940888248,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.30421498268399,14.640653763637546,39,True
752859,3.956043600343041,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.223927419568948,7.834759021092616,1619,True
754156,4.4348253009645155,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.202348313918446,8.332535227347227,963,True
757725,7.783534194857553,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.379197034329152,9.65924289939745,2253,True
758091,4.236563180061255,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.954121013900137,8.273521216479406,797,True
758047,4.448594738629178,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.656716139672685,8.761189986563195,988,True
758869,4.483974788706393,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.752090735018356,8.319850443300348,1690,True
758743,6.803287277034532,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.704402968998618,8.10780957597632,1992,True
2518399,4.444838744899271,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.60101772220505,8.734245251210767,960,True
2518401,4.900718012446425,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.579720208757422,8.4136758871113,1295,True
754593,4.876469606541457,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.387243591083454,10.299703498714731,1197,True
732126,4.93397963020608,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.815473529689964,8.29116290248141,1853,True
732319,10.98207832580546,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.45050259508866,10.384012018182622,3186,True
753198,3.87108835111035,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.936629369911769,10.516121346545612,226,True
2515755,6.012991104884554,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.141609531539768,7.723870651234431,1666,True
2515823,4.576669801650248,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.096497752003279,8.090108842568402,1104,True
758278,4.579131285883307,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.726243571689537,8.787142172903463,1032,True
758291,5.119804509080642,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.357443557066707,7.834898152777379,1850,True
758442,4.37892972688312,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.932320238465756,9.295153954751136,763,True
2518733,4.298362430655253,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.290820559320663,8.63298742404763,779,True
2517731,5.542827232153547,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.9570518678121,12.249006137110692,15,True
2517765,4.414001947204617,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.753424181017278,8.03232292735524,830,True
747253,5.660193939665993,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.894126148705718,7.278040708613615,2032,True
747486,3.8903937098892745,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.375889574232307,10.120179714316391,521,True
747539,4.460479236304355,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.56908558338276,11.150734988407677,613,True
2516180,15.40363558457097,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.41336341402924,7.066389492732931,4221,True
2516366,4.834278443503829,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.633125580989324,7.118590755748659,1836,True
2517833,9.929445011865663,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.803270117338858,7.823988769218021,2921,True
2517948,5.125196536609035,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.068019774267277,7.827052048195423,1396,True
2518097,4.7215294701950565,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,16.967782423050956,10.579246411167826,595,True
2516748,4.801794811944498,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.04349271171321,9.540774415345062,667,True
2516998,4.118324599386176,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.20103334149472,8.848547281212195,574,True
2517073,5.011854309649508,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.931354459282739,8.315533647204274,747,True
733469,4.540621274719878,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,16.641242269569364,9.945491235787157,809,True
747474,4.468733332456412,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.7309574243956,9.910990628927154,916,True
2523698,4.062465668389096,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.488710610788354,12.542803521915525,7,True
2523766,4.195829797813191,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.011534095005207,12.900662686166703,61,True
747552,10.163268270049446,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.397760293267154,9.403547713039403,2964,True
754032,5.426719086115418,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.754893508272989,8.182669850463546,1944,True
741348,4.3526532767239745,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.880172999778633,9.481654177259957,601,True
747744,4.4253465707938435,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.083521799201645,9.62211976297523,640,True
754357,4.7953133349630885,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.328236498532018,11.687062719039936,766,True
731902,4.011507889430516,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,16.339630789469872,11.464443882434587,131,True
732240,4.830971407895473,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.829476960570839,10.624808282628642,67,True
757829,5.413912621862142,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.991347371572123,7.446012823420528,1893,True
733737,11.2151074099997,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.224437371977716,7.129335128351463,3281,True
734112,17.18619271356939,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,17.360554398560254,14.028350667456975,28,True
732672,3.8994317568101557,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.618305281733747,12.220414489361357,11,True
2516899,4.8535820406151275,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.971142126066646,9.882784347541559,1198,True
2517101,4.884852099987921,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.921790142079962,8.774385396119474,1271,True
740601,6.117821633693969,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.737646444021255,9.277249608870152,1738,True
740905,6.820344449314456,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.072663050903238,11.593372634530335,1771,True
740970,3.8804791213631393,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.53147516163269,12.145184785944718,4,True
758340,4.261355454119264,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.69572169069712,8.107096222785051,727,True
758472,4.941611588719734,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.303993084405432,7.775006553615925,1862,True
737213,4.01228958120564,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,17.631816079451024,11.673399881474941,387,True
757978,7.6087482752340385,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.728687407646735,7.896648381589378,2521,True
758346,14.450338234824558,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.871376997311337,9.540344319964111,4151,True
755308,7.222879747235502,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.851947968998445,7.191644291870188,2124,True
2517367,5.283121274357846,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.403901216371537,9.139978292122555,1428,True
2517776,6.668948786612709,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.787148537840618,12.014565492221195,16,True
758932,4.505053395378334,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.974339030539607,7.513244273416516,1740,True
2517162,6.305958248668128,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.774385344458562,8.362800098876058,609,True
2517196,5.106664729683928,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.705523406770537,7.459730869079748,1403,True
2517230,5.011227139523984,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.04810619826326,9.91725664204609,1250,True
2517430,6.582891726847405,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.01229657769803,9.480820452396506,1866,True
2517976,4.396069370154933,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.621544184937568,8.79082191147241,926,True
2518044,6.821428188387537,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.142926986542461,11.884837077375927,26,True
2518078,5.6380317810510485,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.678732500861077,9.33023361513333,1554,True
746964,4.809351735449102,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.549590232006683,10.524968034760864,1124,True
2517849,4.196238225070592,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.79888173272076,10.234397099619667,261,True
2518217,9.653669068512263,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.056639163696477,9.109071208643778,2829,True
732116,4.365684506667186,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.157740360750783,9.813914517299859,569,True
732282,4.453001926785491,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.93897141913851,10.27715104394031,782,True
738655,4.410512315095633,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.721403855369333,7.945250847690046,877,True
738704,13.369299804835173,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.563929587091273,9.30456237811606,3864,True
738721,4.559014578662361,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.518355502299695,12.219411179933479,544,True
755676,4.37123668556721,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.187311875467728,8.612417622089666,717,True
758387,6.3900689359837575,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.318857321226208,7.641936671542615,2159,True
758437,4.243004276173496,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.52521848440995,8.889409596765448,762,True
